nachweismethode,geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,anteil_pos,anteil_pos_diff,anteil_pos_all,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_28d,timeframe_14d
all,GE,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,504128,NA,NA,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-12,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GL,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,40590,NA,NA,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-12,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GR,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,199021,NA,NA,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-12,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,JU,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,73584,NA,NA,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-12,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,LU,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,413120,NA,NA,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-12,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,NE,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,176496,NA,NA,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-12,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,NW,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,43087,NA,NA,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-12,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,OW,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,37930,NA,NA,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-12,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SG,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,510734,NA,NA,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-12,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SH,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,82348,NA,NA,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-12,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SO,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,275247,NA,NA,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-12,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SZ,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,160480,NA,NA,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-12,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,TG,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,279547,NA,NA,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-12,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,TI,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,351491,NA,NA,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-12,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,UR,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,36703,NA,NA,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-12,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,VD,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,805098,NA,NA,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-12,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,VS,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,345525,NA,NA,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-12,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,ZG,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,127642,NA,NA,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-12,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,ZH,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539275,NA,NA,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-12,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AG,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,685845,NA,NA,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-13,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AI,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,16128,NA,NA,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-13,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AR,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,55445,NA,NA,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-13,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,BE,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,1039474,NA,NA,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-13,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,BL,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,289468,NA,NA,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-13,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,BS,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,195844,NA,NA,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-13,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,FL,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,38747,NA,NA,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-13,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,FR,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,321783,NA,NA,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-13,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GE,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,504128,NA,NA,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-13,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GL,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,40590,NA,NA,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-13,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GR,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,199021,NA,NA,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-13,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
