sex,geoRegion,datum,entries,sumTotal,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_28d,timeframe_14d
female,CH,202048,494,5935,0.419,41.9,4337170,11.39,136.84,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-48,-50,-1.15,-9.2,-0.6000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH,202048,0,1,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-48,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH,202049,631,8983,0.555,55.50000000000001,4268863,14.78,210.43,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-49,-54,-1.27,-7.9,-2.599999999999987,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH,202049,505,6440,0.445,44.5,4337170,11.64,148.48,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-49,11,0.25,2.2,2.6000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH,202049,0,1,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-49,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH,202050,670,9653,0.561,56.10000000000001,4268863,15.7,226.13,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-50,39,0.92,6.2,0.6000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH,202050,524,6964,0.439,43.9,4337170,12.08,160.57,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-50,19,0.44,3.8,-0.6000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH,202050,0,1,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-50,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH,202051,654,10307,0.58,57.99999999999999,4268863,15.32,241.45,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-51,-16,-0.38,-2.4,1.8999999999999844,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH,202051,473,7437,0.42,42,4337170,10.91,171.47,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-51,-51,-1.17,-9.7,-1.8999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH,202051,0,1,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-51,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH,202052,613,10920,0.568,56.8,4268863,14.36,255.81,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-52,-41,-0.96,-6.3,-1.1999999999999957,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH,202052,467,7904,0.432,43.2,4337170,10.77,182.24,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-52,-6,-0.14,-1.3,1.2000000000000028,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH,202052,0,1,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-52,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH,202053,628,11548,0.565,56.49999999999999,4268863,14.71,270.52,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-53,15,0.35,2.4,-0.30000000000000426,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH,202053,483,8387,0.435,43.5,4337170,11.14,193.37,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-53,16,0.37,3.4,0.29999999999999716,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH,202053,0,1,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-53,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH,202101,527,12075,0.567,56.699999999999996,4268863,12.35,282.86,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-01,-101,-2.36,-16.1,0.20000000000000284,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH,202101,403,8790,0.433,43.3,4337170,9.29,202.67,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-01,-80,-1.85,-16.6,-0.20000000000000284,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH,202101,0,1,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-01,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH,202102,367,12442,0.549,54.900000000000006,4268863,8.6,291.46,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-02,-160,-3.75,-30.4,-1.79999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH,202102,301,9091,0.451,45.1,4337170,6.94,209.61,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-02,-102,-2.35,-25.3,1.8000000000000043,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH,202102,0,1,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-02,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH,202103,291,12733,0.547,54.7,4268863,6.82,298.28,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-03,-76,-1.78,-20.7,-0.20000000000000284,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH,202103,241,9332,0.453,45.300000000000004,4337170,5.56,215.16,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-03,-60,-1.38,-19.9,0.20000000000000284,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH,202103,0,1,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-03,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH,202104,242,12975,0.544,54.400000000000006,4268863,5.67,303.95,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-04,-49,-1.15,-16.8,-0.29999999999999716,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH,202104,203,9535,0.456,45.6,4337170,4.68,219.84,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-04,-38,-0.88,-15.8,0.29999999999999716,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH,202104,0,1,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-04,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH,202105,211,13186,0.521,52.1,4268863,4.94,308.89,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-05,-31,-0.73,-12.8,-2.3000000000000043,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH,202105,193,9728,0.477,47.699999999999996,4337170,4.45,224.29,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-05,-10,-0.23,-4.9,2.0999999999999943,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH,202105,1,2,0.002,0.2,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-05,1,NA,NA,0.2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH,202106,170,13356,0.547,54.7,4268863,3.98,312.87,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-06,-41,-0.96,-19.4,2.6000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH,202106,141,9869,0.453,45.300000000000004,4337170,3.25,227.54,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-06,-52,-1.2,-26.9,-2.3999999999999915,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH,202106,0,2,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-06,-1,NA,-100,-0.2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH,202107,172,13528,0.575,57.49999999999999,4268863,4.03,316.9,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-07,2,0.05,1.2,2.79999999999999,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,CH,202107,127,9996,0.425,42.5,4337170,2.93,230.47,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-07,-14,-0.32,-9.9,-2.8000000000000043,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,CH,202107,0,2,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-07,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,CH,202108,143,13671,0.505,50.5,4268863,3.35,320.25,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-08,-29,-0.68,-16.9,-6.999999999999993,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,CH,202108,140,10136,0.495,49.5,4337170,3.23,233.7,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-08,13,0.3,10.2,7,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,CH,202108,0,2,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-08,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,CH,202109,192,13863,0.575,57.49999999999999,4268863,4.5,324.75,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-09,49,1.15,34.3,6.999999999999993,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,CH,202109,142,10278,0.425,42.5,4337170,3.27,236.97,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-09,2,0.04,1.4,-7,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,CH,202109,0,2,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-09,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,CH,202110,176,14039,0.501,50.1,4268863,4.12,328.87,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-10,-16,-0.38,-8.3,-7.3999999999999915,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,CH,202110,175,10453,0.499,49.9,4337170,4.03,241.01,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-10,33,0.76,23.2,7.399999999999999,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,CH,202110,0,2,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-10,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,CH,202111,221,14260,0.557,55.7,4268863,5.18,334.05,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-11,45,1.06,25.6,5.600000000000001,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,CH,202111,176,10629,0.443,44.3,4337170,4.06,245.07,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-11,1,0.03,0.6,-5.600000000000001,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,CH,202111,0,2,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-11,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,CH,202112,249,14509,0.548,54.800000000000004,4268863,5.83,339.88,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-12,28,0.65,12.7,-0.8999999999999986,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,CH,202112,205,10834,0.452,45.2,4337170,4.73,249.79,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-12,29,0.67,16.5,0.9000000000000057,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,CH,202112,0,2,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-12,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,CH,202113,308,14817,0.582,58.199999999999996,4268863,7.22,347.09,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-13,59,1.39,23.7,3.3999999999999915,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,CH,202113,221,11055,0.418,41.8,4337170,5.1,254.89,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-13,16,0.37,7.8,-3.4000000000000057,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,CH,202113,0,2,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-13,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,CH,202114,296,15113,0.588,58.8,4268863,6.93,354.03,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-14,-12,-0.29,-3.9,0.6000000000000014,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,CH,202114,206,11261,0.41,41,4337170,4.75,259.64,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-14,-15,-0.35,-6.8,-0.7999999999999972,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,CH,202114,1,3,0.002,0.2,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-14,1,NA,NA,0.2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,CH,202115,279,15392,0.575,57.49999999999999,4268863,6.54,360.56,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-15,-17,-0.39,-5.7,-1.3000000000000043,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,CH,202115,206,11467,0.425,42.5,4337170,4.75,264.39,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-15,0,0,0,1.5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,CH,202115,0,3,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-15,-1,NA,-100,-0.2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,CH,202116,275,15667,0.581,58.099999999999994,4268863,6.44,367.01,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-16,-4,-0.1,-1.4,0.6000000000000014,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,CH,202116,198,11665,0.419,41.9,4337170,4.57,268.95,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-16,-8,-0.18,-3.9,-0.6000000000000014,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,CH,202116,0,3,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-16,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,CH,202117,245,15912,0.551,55.1,4268863,5.74,372.75,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-17,-30,-0.7,-10.9,-2.999999999999993,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,CH,202117,200,11865,0.449,44.9,4337170,4.61,273.57,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-17,2,0.04,1,3,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,CH,202117,0,3,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-17,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,CH,202118,184,16096,0.559,55.900000000000006,4268863,4.31,377.06,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-18,-61,-1.43,-24.9,0.8000000000000043,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,CH,202118,145,12010,0.441,44.1,4337170,3.34,276.91,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-18,-55,-1.27,-27.5,-0.7999999999999972,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,CH,202118,0,3,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-18,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,CH,202119,117,16213,0.52,52,4268863,2.74,379.8,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,-67,-1.57,-36.4,-3.9000000000000057,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,CH,202119,108,12118,0.48,48,4337170,2.49,279.4,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,-37,-0.85,-25.5,3.8999999999999986,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,CH,202119,0,3,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,CH,202120,125,16338,0.517,51.7,4268863,2.93,382.72,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-20,8,0.19,6.8,-0.29999999999999716,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,CH,202120,117,12235,0.483,48.3,4337170,2.7,282.1,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-20,9,0.21,8.3,0.29999999999999716,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,CH,202120,0,3,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-20,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,CH,202121,78,16416,0.561,56.10000000000001,4268863,1.83,384.55,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-21,-47,-1.1,-37.6,4.400000000000006,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
female,CH,202121,61,12296,0.439,43.9,4337170,1.41,283.5,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-21,-56,-1.29,-47.9,-4.399999999999999,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
unknown,CH,202121,0,3,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-21,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
male,CH,202122,59,16475,0.527,52.7,4268863,1.38,385.93,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-22,-19,-0.45,-24.4,-3.4000000000000057,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
female,CH,202122,53,12349,0.473,47.3,4337170,1.22,284.72,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-22,-8,-0.19,-13.1,3.3999999999999986,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
unknown,CH,202122,0,3,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-22,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
male,CH,202123,44,16519,0.638,63.800000000000004,4268863,1.03,386.96,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-23,-15,-0.35,-25.4,11.100000000000001,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
female,CH,202123,25,12374,0.362,36.199999999999996,4337170,0.58,285.3,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-23,-28,-0.64,-52.8,-11.100000000000001,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
unknown,CH,202123,0,3,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-23,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
male,CH,202124,28,16547,0.651,65.10000000000001,4268863,0.66,387.62,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-24,-16,-0.37,-36.4,1.3000000000000043,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
female,CH,202124,15,12389,0.349,34.9,4337170,0.35,285.65,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-24,-10,-0.23,-40,-1.2999999999999972,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
unknown,CH,202124,0,3,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-24,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
male,CHFL,202009,26,26,0.5,50,4288078,0.61,0.61,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,CHFL,202009,26,26,0.5,50,4356702,0.6,0.6,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,CHFL,202009,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,CHFL,202010,59,85,0.527,52.7,4288078,1.38,1.98,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-10,33,0.77,126.9,2.700000000000003,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,CHFL,202010,53,79,0.473,47.3,4356702,1.22,1.81,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-10,27,0.62,103.8,-2.700000000000003,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,CHFL,202010,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-10,0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,CHFL,202011,198,283,0.566,56.599999999999994,4288078,4.62,6.6,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-11,139,3.24,235.6,3.8999999999999915,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,CHFL,202011,152,231,0.434,43.4,4356702,3.49,5.3,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-11,99,2.27,186.8,-3.8999999999999986,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,CHFL,202011,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-11,0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,CHFL,202012,513,796,0.613,61.3,4288078,11.96,18.56,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-12,315,7.34,159.1,4.700000000000003,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,CHFL,202012,324,555,0.387,38.7,4356702,7.44,12.74,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-12,172,3.95,113.2,-4.699999999999996,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,CHFL,202012,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-12,0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,CHFL,202013,734,1530,0.63,63,4288078,17.12,35.68,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-13,221,5.16,43.1,1.7000000000000028,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,CHFL,202013,432,987,0.37,37,4356702,9.92,22.65,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-13,108,2.48,33.3,-1.7000000000000028,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,CHFL,202013,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-13,0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,CHFL,202014,421,1951,0.629,62.9,4288078,9.82,45.5,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-14,-313,-7.3,-42.6,-0.10000000000000142,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,CHFL,202014,247,1234,0.369,36.9,4356702,5.67,28.32,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-14,-185,-4.25,-42.8,-0.10000000000000142,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,CHFL,202014,1,1,0.001,0.1,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-14,1,NA,NA,0.1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,CHFL,202015,220,2171,0.603,60.3,4288078,5.13,50.63,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-15,-201,-4.69,-47.7,-2.6000000000000014,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,CHFL,202015,145,1379,0.397,39.7,4356702,3.33,31.65,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-15,-102,-2.34,-41.3,2.8000000000000043,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,CHFL,202015,0,1,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-15,-1,NA,-100,-0.1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,CHFL,202016,128,2299,0.582,58.199999999999996,4288078,2.99,53.61,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-16,-92,-2.14,-41.8,-2.1000000000000014,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,CHFL,202016,92,1471,0.418,41.8,4356702,2.11,33.76,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-16,-53,-1.22,-36.6,2.0999999999999943,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,CHFL,202016,0,1,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-16,0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,CHFL,202017,61,2360,0.575,57.49999999999999,4288078,1.42,55.04,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-17,-67,-1.57,-52.3,-0.7000000000000028,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,CHFL,202017,45,1516,0.425,42.5,4356702,1.03,34.8,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-17,-47,-1.08,-51.1,0.7000000000000028,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,CHFL,202017,0,1,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-17,0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,CHFL,202018,32,2392,0.5,50,4288078,0.75,55.78,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-18,-29,-0.67,-47.5,-7.499999999999993,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,CHFL,202018,32,1548,0.5,50,4356702,0.73,35.53,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-18,-13,-0.3,-28.9,7.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,CHFL,202018,0,1,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-18,0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,CHFL,202019,17,2409,0.548,54.800000000000004,4288078,0.4,56.18,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-19,-15,-0.35,-46.9,4.800000000000004,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,CHFL,202019,14,1562,0.452,45.2,4356702,0.32,35.85,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-19,-18,-0.41,-56.2,-4.799999999999997,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
